"country","state","city","year","long","lat","species_botanical_name","species_common_name","dbh"
"usa","georgia","atlanta","2015",-84.37556754,33.77111811,"celtis occidentalis","common hackberry",12.7
"usa","georgia","atlanta","2015",-84.37551854,33.77112053,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37547796,33.77111884,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37541076,33.77111604,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37519311,33.77111641,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37514065,33.77111765,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37508674,33.77111074,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.3753597,33.77112022,"ailanthus altissima","ailanthus",27.94
"usa","georgia","atlanta","2015",-84.37504196,33.77111433,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37447405,33.77110729,"pyrus calleryana","callery pear",55.88
"usa","georgia","atlanta","2015",-84.37442327,33.77110432,"pyrus calleryana","callery pear",30.48
"usa","georgia","atlanta","2015",-84.37433619,33.77110373,"pyrus calleryana","callery pear",40.64
"usa","georgia","atlanta","2015",-84.37423776,33.77110351,"koelreuteria paniculata","golden rain tree",30.48
"usa","georgia","atlanta","2015",-84.37417155,33.77110362,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37406452,33.77109699,"magnolia virginiana","sweetbay",15.24
"usa","georgia","atlanta","2015",-84.37399919,33.7710933,"magnolia virginiana","sweetbay",15.24
"usa","georgia","atlanta","2015",-84.37394477,33.77109491,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37387401,33.77109428,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37381962,33.77109512,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37377335,33.77109445,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37371167,33.77109076,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37357472,33.77109704,"acer buergerianum","trident maple",10.16
"usa","georgia","atlanta","2015",-84.37353026,33.7710956,"acer buergerianum","trident maple",10.16
"usa","georgia","atlanta","2015",-84.37330259,33.77109068,"koelreuteria paniculata","golden rain tree",30.48
"usa","georgia","atlanta","2015",-84.37324908,33.77108926,"koelreuteria paniculata","golden rain tree",30.48
"usa","georgia","atlanta","2015",-84.3731883,33.77109013,"koelreuteria paniculata","golden rain tree",22.86
"usa","georgia","atlanta","2015",-84.37286382,33.77100091,"pyrus calleryana","callery pear",63.5
"usa","georgia","atlanta","2015",-84.37286733,33.7709577,"pyrus calleryana","callery pear",45.72
"usa","georgia","atlanta","2015",-84.37287974,33.77083272,"magnolia virginiana","sweetbay",12.7
"usa","georgia","atlanta","2015",-84.3728932,33.77076528,"magnolia virginiana","sweetbay",22.86
"usa","georgia","atlanta","2015",-84.37295281,33.77028869,"cornus florida","flowering dogwood",10.16
"usa","georgia","atlanta","2015",-84.3729831,33.77005004,"cornus florida","flowering dogwood",17.78
"usa","georgia","atlanta","2015",-84.37799762,33.74431932,"ailanthus altissima","ailanthus",30.48
"usa","georgia","atlanta","2015",-84.38523738,33.73514021,"ailanthus altissima","ailanthus",20.32
"usa","georgia","atlanta","2015",-84.37578957,33.75391413,"thuja occidentalis","northern white-cedar",10.16
"usa","georgia","atlanta","2015",-84.37292907,33.76933573,"acer buergerianum","trident maple",2.54
"usa","georgia","atlanta","2015",-84.37289511,33.76961022,"acer buergerianum","trident maple",2.54
"usa","georgia","atlanta","2015",-84.37288959,33.76968259,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.40074253,33.75029614,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.37577562,33.75391286,"thuja occidentalis","northern white-cedar",7.62
"usa","georgia","atlanta","2015",-84.37576164,33.75391417,"thuja occidentalis","northern white-cedar",7.62
"usa","georgia","atlanta","2015",-84.37574384,33.7539142,"thuja occidentalis","northern white-cedar",7.62
"usa","georgia","atlanta","2015",-84.37705553,33.7463503,"pinus taeda","loblolly pine",7.62
"usa","georgia","atlanta","2015",-84.37812026,33.74451839,"juniperus virginiana","eastern redcedar",10.16
"usa","georgia","atlanta","2015",-84.37814418,33.74452082,"juniperus virginiana","eastern redcedar",10.16
"usa","georgia","atlanta","2015",-84.37816918,33.74451888,"juniperus virginiana","eastern redcedar",10.16
"usa","georgia","atlanta","2015",-84.37818506,33.74451506,"juniperus virginiana","eastern redcedar",10.16
"usa","georgia","atlanta","2015",-84.37820553,33.74452071,"juniperus virginiana","eastern redcedar",10.16
"usa","georgia","atlanta","2015",-84.378226,33.7445245,"juniperus virginiana","eastern redcedar",10.16
"usa","georgia","atlanta","2015",-84.37823964,33.74451876,"juniperus virginiana","eastern redcedar",10.16
"usa","georgia","atlanta","2015",-84.39108195,33.74837898,"acer rubrum","red maple",40.64
"usa","georgia","atlanta","2015",-84.40394522,33.74106239,"magnolia grandiflora","southern magnolia",17.78
"usa","georgia","atlanta","2015",-84.37146306,33.74419325,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.37525735,33.74560648,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.37527441,33.74561593,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.37529491,33.74561782,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.37706164,33.74606532,"ulmus alata","winged elm",2.54
"usa","georgia","atlanta","2015",-84.37706365,33.74594373,"acer palmatum","japanese maple",2.54
"usa","georgia","atlanta","2015",-84.37652277,33.74521425,"cornus florida","flowering dogwood",2.54
"usa","georgia","atlanta","2015",-84.37089112,33.75086157,"juniperus silicicola","southern redcedar",2.54
"usa","georgia","atlanta","2015",-84.37086477,33.75079428,"juniperus silicicola","southern redcedar",2.54
"usa","georgia","atlanta","2015",-84.39264578,33.75252079,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.37089993,33.7503052,"pinus taeda","loblolly pine",2.54
"usa","georgia","atlanta","2015",-84.37095238,33.7503371,"pinus taeda","loblolly pine",2.54
"usa","georgia","atlanta","2015",-84.37099881,33.75036902,"pinus taeda","loblolly pine",2.54
"usa","georgia","atlanta","2015",-84.3710392,33.75040597,"pinus taeda","loblolly pine",2.54
"usa","georgia","atlanta","2015",-84.39527873,33.73685175,"ulmus alata","winged elm",2.54
"usa","georgia","atlanta","2015",-84.37107553,33.75043622,"pinus taeda","loblolly pine",2.54
"usa","georgia","atlanta","2015",-84.37111601,33.75047007,"pinus taeda","loblolly pine",2.54
"usa","georgia","atlanta","2015",-84.37116647,33.75050533,"pinus taeda","loblolly pine",2.54
"usa","georgia","atlanta","2015",-84.37120285,33.75054399,"pinus taeda","loblolly pine",2.54
"usa","georgia","atlanta","2015",-84.37122508,33.75058435,"pinus taeda","loblolly pine",2.54
"usa","georgia","atlanta","2015",-84.39034995,33.74797404,"acer rubrum","red maple",40.64
"usa","georgia","atlanta","2015",-84.3904952,33.74805218,"acer rubrum","red maple",48.26
"usa","georgia","atlanta","2015",-84.39059491,33.74811139,"acer rubrum","red maple",17.78
"usa","georgia","atlanta","2015",-84.39066897,33.74815165,"acer rubrum","red maple",50.8
"usa","georgia","atlanta","2015",-84.39074586,33.74819191,"acer rubrum","red maple",50.8
"usa","georgia","atlanta","2015",-84.39113321,33.74840742,"acer rubrum","red maple",38.1
"usa","georgia","atlanta","2015",-84.39120441,33.74844529,"acer rubrum","red maple",22.86
"usa","georgia","atlanta","2015",-84.39127277,33.74848081,"acer rubrum","red maple",40.64
"usa","georgia","atlanta","2015",-84.3913753,33.74854002,"acer rubrum","red maple",22.86
"usa","georgia","atlanta","2015",-84.38146181,33.75393473,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37103815,33.75077992,"pinus taeda","loblolly pine",2.54
"usa","georgia","atlanta","2015",-84.37098484,33.75080112,"pinus taeda","loblolly pine",2.54
"usa","georgia","atlanta","2015",-84.37093427,33.75071873,"pinus taeda","loblolly pine",2.54
"usa","georgia","atlanta","2015",-84.38836683,33.75359699,"zelkova serrata","japanese zelkova",22.86
"usa","georgia","atlanta","2015",-84.38896248,33.7544542,"acer saccharum","sugar maple",27.94
"usa","georgia","atlanta","2015",-84.388673,33.75439876,"acer rubrum","red maple",17.78
"usa","georgia","atlanta","2015",-84.3887264,33.75433375,"acer rubrum","red maple",17.78
"usa","georgia","atlanta","2015",-84.38882255,33.75421049,"acer rubrum","red maple",17.78
"usa","georgia","atlanta","2015",-84.38894007,33.75406929,"acer rubrum","red maple",22.86
"usa","georgia","atlanta","2015",-84.38884875,33.75398665,"acer saccharinum","silver maple",30.48
"usa","georgia","atlanta","2015",-84.38908941,33.754544,"quercus phellos","willow oak",22.86
"usa","georgia","atlanta","2015",-84.38926593,33.75454368,"quercus phellos","willow oak",33.02
"usa","georgia","atlanta","2015",-84.38809324,33.75542116,"quercus phellos","willow oak",22.86
"usa","georgia","atlanta","2015",-84.38820767,33.75521349,"quercus phellos","willow oak",27.94
"usa","georgia","atlanta","2015",-84.38831394,33.75503326,"quercus phellos","willow oak",38.1
"usa","georgia","atlanta","2015",-84.38838338,33.75489941,"quercus phellos","willow oak",27.94
"usa","georgia","atlanta","2015",-84.38842732,33.75481787,"quercus phellos","willow oak",27.94
"usa","georgia","atlanta","2015",-84.38846612,33.7547458,"quercus phellos","willow oak",35.56
"usa","georgia","atlanta","2015",-84.38850497,33.75467884,"quercus phellos","willow oak",33.02
"usa","georgia","atlanta","2015",-84.38853562,33.75462222,"quercus phellos","willow oak",27.94
"usa","georgia","atlanta","2015",-84.3729857,33.77000837,"cornus florida","flowering dogwood",27.94
"usa","georgia","atlanta","2015",-84.37302395,33.76970001,"lagerstroemia indica","crape myrtle",15.24
"usa","georgia","atlanta","2015",-84.37303736,33.76960757,"lagerstroemia indica","crape myrtle",15.24
"usa","georgia","atlanta","2015",-84.37304627,33.76955151,"lagerstroemia indica","crape myrtle",15.24
"usa","georgia","atlanta","2015",-84.37305248,33.76949242,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39032843,33.76650886,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39032892,33.76652211,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39032849,33.76653387,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39031049,33.76654493,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39032852,33.76654415,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39034176,33.76654891,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39032902,33.76655778,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39029334,33.76655636,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39028321,33.76655602,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39028103,33.76656779,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.38761847,33.76746002,"malus spp.","apple spp.",12.7
"usa","georgia","atlanta","2015",-84.38761839,33.76742946,"malus spp.","apple spp.",27.94
"usa","georgia","atlanta","2015",-84.39029162,33.76656445,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030393,33.76656591,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031009,33.76656884,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031581,33.76656663,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39032815,33.76656696,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.38771405,33.76743119,"quercus phellos","willow oak",22.86
"usa","georgia","atlanta","2015",-84.37662442,33.76755135,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39034403,33.76657466,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39034078,33.76660242,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39032272,33.76659069,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.37566556,33.76760473,"koelreuteria paniculata","golden rain tree",2.54
"usa","georgia","atlanta","2015",-84.37464751,33.76681828,"cornus florida","flowering dogwood",2.54
"usa","georgia","atlanta","2015",-84.37466553,33.76678403,"cornus florida","flowering dogwood",2.54
"usa","georgia","atlanta","2015",-84.390313,33.76658777,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031259,33.76659401,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39029937,33.76658301,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.3902888,33.76658083,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39027737,33.76658783,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39028617,33.76659518,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39028535,33.7666084,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39029587,33.76659258,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030867,33.76660542,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39030824,33.76661424,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39032012,33.76661496,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37475657,33.76658961,"cornus florida","flowering dogwood",2.54
"usa","georgia","atlanta","2015",-84.39033775,33.76661493,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.390336,33.76662485,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39033294,33.76663552,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031093,33.7666249,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39028229,33.76662239,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39029109,33.76662716,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030035,33.76663338,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39032375,33.76664436,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39034399,33.76664839,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39033965,33.76667338,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39033837,33.76668627,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39027573,33.76664263,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39034575,33.76656435,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39031625,33.76655816,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.3903048,33.7665567,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.390285,33.76664996,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.3902815,33.76665917,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031718,33.76657396,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.3903264,33.76657617,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39034275,33.76658606,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39033198,33.7665962,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39027135,33.76665182,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39026874,33.76666285,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39027758,33.76667168,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39028816,33.76667641,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39030315,33.76668375,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39029456,33.76660803,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39029966,33.76669478,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39028509,33.76668637,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39027363,33.76668161,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39026351,33.76667684,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39027145,33.76669228,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39032009,33.76660578,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39027985,33.76669482,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39029527,33.76670474,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031026,33.76670801,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031514,33.76672674,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030545,33.76671904,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39029373,33.76661759,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39026977,33.76671506,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39026802,33.76672573,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.37627365,33.77112392,"acer buergerianum","trident maple",20.32
"usa","georgia","atlanta","2015",-84.39027391,33.7666143,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39030128,33.76664773,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.3902907,33.76663967,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39028209,33.76672166,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031033,33.76673631,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030815,33.76674772,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39032408,33.76677306,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39028011,33.76663122,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39029779,33.76665765,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39032366,33.76678925,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030518,33.76679222,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031577,33.76680506,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031496,33.76682125,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031365,33.76683634,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031283,33.76685215,"lagerstroemia indica","crape myrtle",12.7
"usa","georgia","atlanta","2015",-84.39031597,33.76688083,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39033228,33.76688963,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.3903169,33.76689515,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39033189,33.76690433,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031694,33.7669106,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030882,33.76666206,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39033192,33.76691683,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39030507,33.76695234,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39032691,33.76696444,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031487,33.76699079,"lagerstroemia indica","crape myrtle",5.08
